patient_id,time_step,ecg_signal,label
1,342,0.3346214917808732,0
1,343,0.3166093637793492,0
1,344,0.32011725914014577,0
1,345,0.32939418529974207,0
1,346,0.33162438223790214,0
1,347,0.36915695232633877,0
1,348,0.3437356044503914,0
1,349,0.3347575248842751,0
1,350,0.33803228311624206,0
1,351,0.3787635809379382,0
1,352,0.4056535851615914,0
1,353,0.39611352171477765,0
1,354,0.3914293625215721,0
1,355,0.41250387844343345,0
1,356,0.41119439548307113,0
1,357,0.4258590500551821,0
1,358,0.43430809632304257,0
1,359,0.38227390558639485,0
1,360,0.3416665026593785,0
1,361,0.36040331398118286,0
1,362,0.3165443946582393,0
1,363,0.31287642408534155,0
1,364,0.23121024190016654,0
1,365,0.1495874364262424,0
1,366,0.11249184446947764,0
1,367,0.03179548190233579,0
1,368,0.038782015226177066,0
1,369,-0.022639933625059117,0
1,370,-0.034511041405348164,0
1,371,-0.02139611184356871,0
1,372,0.03564744738748815,0
1,373,0.12968674914898043,0
1,374,0.21918791668853702,0
1,375,0.3526535421463962,0
1,376,0.53276780561577,0
1,377,0.7217085959324736,0
1,378,0.8338873377158228,0
1,379,1.0461805924615737,0
1,380,1.0873929089809513,0
1,381,1.1952012947500297,0
1,382,1.1903580979589525,0
1,383,1.1641289855421855,0
1,384,1.073873892596421,0
1,385,0.9819978317486712,0
1,386,0.8431459947744013,0
1,387,0.7084356833270015,0
1,388,0.5710349028869103,0
1,389,0.499665761051519,0
1,390,0.3730350103037055,0
1,391,0.2856489290712074,0
1,392,0.19924681153987328,0
1,393,0.16525634563236255,0
1,394,0.11837698248581183,0
1,395,0.10791160103795432,0
1,396,0.08105341009215944,0
1,397,0.12923607917097268,0
1,398,0.07670366459492603,0
1,399,0.0690636598400456,0
1,400,0.05394630261793139,0
1,401,0.057491831919141305,0
2,0,0.24690117695138183,0
2,1,0.2375933032798887,0
2,2,0.24884472126045587,0
2,3,0.3019891684231565,0
2,4,0.2949296132212696,0
2,5,0.31908929220630755,0
2,6,0.3301954432628581,0
2,7,0.32586987944671153,0
2,8,0.30629273425558257,0
2,9,0.3426734833883602,0
2,10,0.37476829992884014,0
2,11,0.34572750018836246,0
2,12,0.369438958029658,0
2,13,0.37034747229259746,0
2,14,0.40601068819788205,0
2,15,0.37263210971795163,0
2,16,0.4160813936182871,0
2,17,0.390746826690327,0
2,18,0.38687289492060356,0
2,19,0.40121374403828713,0
2,20,0.39801153335584927,0
2,21,0.41332343468204374,0
2,22,0.35507141177519597,0
2,23,0.3139403160267478,0
2,24,0.29000315851653535,0
2,25,0.20459525933663258,0
2,26,0.10200583539012578,0
2,27,0.0552215910661463,0
2,28,-0.07769352195476065,0
2,29,-0.1645617263047986,0
2,30,-0.24716724873313656,0
2,31,-0.30931231539533016,0
2,32,-0.3184099977362801,0
2,33,-0.3326633895972957,0
2,34,-0.3637727527687396,0
2,35,-0.23006236422244927,0
2,36,-0.1323519752941852,0
2,37,0.02535493163351174,0
2,38,0.14334267899084435,0
2,39,0.3591821526861237,0
2,40,0.48534873316621396,0
2,41,0.5831948416753939,0
2,42,0.723420118877842,0
2,43,0.7903119314557157,0
2,44,0.8311209604292309,0
2,45,0.8569323524768399,0
2,46,0.8274611433883369,0
2,47,0.7930886810428355,0
2,48,0.7495376910703919,0
2,49,0.7085507717731006,0
2,50,0.602858625435867,0
2,51,0.5202020622661809,0
2,52,0.42509275241598954,0
2,53,0.4486676358489707,0
2,54,0.3563951794888356,0
2,55,0.3330459427334383,0
2,56,0.3288821109247867,0
2,57,0.2702550026091546,0
2,58,0.24189132421205795,0
2,59,0.2580442617648275,0
2,60,0.22531503377188628,0
2,61,0.21588038965005585,0
2,62,0.16262901726108606,0
2,63,0.20651157229605788,0
2,64,0.17924973487398907,0
2,65,0.13351187272646212,0
2,66,0.1596275336493617,0
2,67,0.0974110169585235,0
2,68,0.17400364085234027,0
2,69,0.0934259351225925,0
2,70,0.13582887416731054,0
2,71,0.07532880678487812,0
2,72,0.09068234377785278,0
2,73,0.049045932558260924,0
2,74,0.07498403307336023,0
2,75,0.03804984621903358,0
2,76,0.039804024215897356,0
2,77,0.01843460530378514,0
2,78,-0.0214884257081927,0
2,79,0.0036186421731420598,0
2,80,-0.02878345690622519,0
2,81,-0.010021646854809826,0
2,82,-0.04779554758663336,0
2,83,-0.05669270193272648,0
2,84,-0.033494051272783085,0
2,85,-0.03141863933115771,0
2,86,-0.07512078270023793,0
2,87,-0.10825340803125148,0
2,88,-0.12153992403837664,0
2,89,-0.14181130116375446,0
2,90,-0.14917673551183902,0
2,91,-0.1532098577383859,0
2,92,-0.11933828181798033,0
2,93,-0.17326213083016123,0
2,94,-0.20433067801211016,0
2,95,-0.18925489053805297,0
2,96,-0.19658017389132332,0
2,97,-0.20925008825459165,0
2,98,-0.20354431593556555,0
2,99,-0.22747869015713745,0
2,100,-0.22254051668936883,0
2,101,-0.26230436477671937,0
2,102,-0.21958234333258375,0
2,103,-0.2583549008429194,0
2,104,-0.263307236370859,0
2,105,-0.29460025838751086,0
2,106,-0.2767552166511455,0
2,107,-0.2801278910481751,0
2,108,-0.32317039539478376,0
2,109,-0.33924412894361444,0
2,110,-0.3061310652391141,0
2,111,-0.3273704227387342,0
2,112,-0.31762988156488164,0
2,113,-0.3535194174123925,0
2,114,-0.3634111257309601,0
2,115,-0.33219665710805385,0
2,116,-0.34707826897891547,0
2,117,-0.3856674054410655,0
2,118,-0.31957728769076615,0
2,119,-0.37519002835629656,0
2,120,-0.299776926451834,0
2,121,-0.36553675422985127,0
2,122,-0.3464425991426434,0
2,123,-0.32255496192660976,0
2,124,-0.3265268847973017,0
2,125,-0.3166151008668701,0
2,126,-0.38662182553436963,0
2,127,-0.37830025764831826,0
2,128,-0.3500862007637543,0
2,129,-0.33643573108334973,0
2,130,-0.35168228702491033,0
2,131,-0.3820487966160911,0
2,132,-0.33679464803513526,0
2,133,-0.3476570514173928,0
2,134,-0.34455393095089876,0
2,135,-0.38225979865563403,0
2,136,-0.31664084282004545,0
2,137,-0.3251982573919991,0
2,138,-0.28733729652821294,0
2,139,-0.3195001702192363,0
2,140,-0.30108894415504267,0
2,141,-0.28982690277244844,0
2,142,-0.33508166261720307,0
2,143,-0.24117345829066675,0
2,144,-0.295132759550987,0
2,145,-0.26930237777907273,0
2,146,-0.258733465349442,0
2,147,-0.2798743676968668,0
2,148,-0.21836275297293706,0
2,149,-0.24140525081153827,0
2,150,-0.24212266313456493,0
2,151,-0.22592759792941927,0
2,152,-0.20398207811916177,0
2,153,-0.20935474872267992,0
2,154,-0.18197960743757222,0
2,155,-0.22311698644099803,0
2,156,-0.1939443184962344,0
2,157,-0.2111007713068168,0
2,158,-0.11750958476256848,0
2,159,-0.10669091037112002,0
2,160,-0.12256655352515756,0
2,161,-0.14389776795439307,0
2,162,-0.06422426180341964,0
2,163,-0.1123280808481713,0
2,164,-0.09257525859198729,0
2,165,-0.07305710200400188,0
2,166,-0.05503154224465725,0
2,167,-0.038889571301049614,0
2,168,-0.025692172886666635,0
2,169,-0.02978214034016099,0
2,170,-0.0009769032026304449,0
2,171,-0.005509966117322048,0
2,172,0.022521057772092304,0
2,173,0.03357658799957655,0
2,174,0.051605653861731215,0
2,175,0.061835395459909785,0
2,176,0.052951358730590176,0
2,177,0.08368194003044516,0
2,178,0.10025445544735584,0
2,179,0.07400092556819088,0
2,180,0.10692498195977324,0
2,181,0.13708343288878275,0
2,182,0.17154251363626366,0
2,183,0.16619786955570628,0
2,184,0.19738588265054877,0
2,185,0.16609223221990416,0
2,186,0.1910555880356245,0
2,187,0.21401717277410243,0
2,188,0.16307278150252916,0
2,189,0.2513480921960439,0
2,190,0.19526927268414923,0
2,191,0.2635934883173983,0
2,192,0.26835904542255296,0
2,193,0.21858770952215512,0
2,194,0.2301340836665406,0
2,195,0.31486862931036874,0
2,196,0.3205746533424363,0
2,197,0.2884715385828683,0
2,198,0.29799920426283244,0
2,199,0.3351695800569104,0
2,200,0.3336705211338564,0
2,201,0.3637472674359819,0
2,202,0.3607153459329133,0
2,203,0.3909914001172339,0
2,204,0.38670493468557116,0
2,205,0.38949274938457856,0
2,206,0.37565978250247684,0
2,207,0.38173374236690566,0
2,208,0.3967223830460358,0
2,209,0.442129176143557,0
2,210,0.4047911635526297,0
2,211,0.4257271381347323,0
2,212,0.3830204889234279,0
2,213,0.44823866363413095,0
2,214,0.4854112822833472,0
2,215,0.42487361547261987,0
2,216,0.5066675360760144,0
2,217,0.44106138409296664,0
2,218,0.3727681118187872,0
2,219,0.3937507360652986,0
2,220,0.39373604778097615,0
2,221,0.3597261788385199,0
2,222,0.27309510453384844,0
2,223,0.21621696540121282,0
2,224,0.07698913005159055,0
2,225,-0.0036066519400735336,0
2,226,-0.11439054530590004,0
2,227,-0.17659288673078213,0
2,228,-0.21772299820486393,0
2,229,-0.27398037621896304,0
2,230,-0.2761210636762721,0
2,231,-0.2927406489938727,0
2,232,-0.2356180639595097,0
2,233,-0.12339830400103353,0
2,234,-0.01941677416784139,0
2,235,0.16005993608402203,0
2,236,0.27369832505846126,0
2,237,0.4279831463455257,0
2,238,0.5862318148349246,0
2,239,0.6888055825199594,0
2,240,0.7623866102049316,0
2,241,0.8234590737777767,0
2,242,0.8817996823982327,0
2,243,0.8390465885143712,0
2,244,0.8635940467545169,0
2,245,0.7716916569911584,0
2,246,0.73484537817991,0
2,247,0.6406261636689248,0
2,248,0.5649800704919531,0
2,249,0.5219629890431844,0
2,250,0.47847160976942216,0
2,251,0.4010747663410958,0
2,252,0.3618680363320933,0
2,253,0.34454812840875704,0
2,254,0.31743210067132377,0
2,255,0.27773057450046545,0
2,256,0.2517802350456945,0
2,257,0.24745282946649286,0
2,258,0.2290693513692812,0
2,259,0.22735180834889931,0
2,260,0.18594099999562438,0
2,261,0.2042468342956183,0
2,262,0.1731273547849861,0
2,263,0.19419865641755663,0
2,264,0.15097457862462196,0
2,265,0.1394227830958859,0
2,266,0.14931710880185559,0
2,267,0.12839449919081145,0
2,268,0.16119607635036542,0
2,269,0.07051308509786486,0
2,270,0.09264296750240097,0
2,271,0.1003195467434503,0
2,272,0.05339457164036737,0
2,273,0.033954848004882215,0
2,274,0.02194018978438817,0
2,275,-0.005689615920981474,0
2,276,0.0407500951499568,0
2,277,-0.0056024744279870855,0
2,278,-0.020696368885064313,0
2,279,-0.06689025218079789,0
2,280,-0.06568899997637935,0
2,281,-0.020235043851821954,0
2,282,-0.055917698790935895,0
2,283,-0.05098331868598813,0
2,284,-0.065731254381419,0
2,285,-0.1186333352711367,0
2,286,-0.061973805467825,0
2,287,-0.08337403149458922,0
2,288,-0.14527827365226478,0
2,289,-0.21682606326000373,0
2,290,-0.16386495537969925,0
2,291,-0.16304287262342615,0
2,292,-0.1900287776752254,0
2,293,-0.19375075358551597,0
2,294,-0.21630912815205108,0
2,295,-0.19147833099548894,0
2,296,-0.21856272770374535,0
2,297,-0.21046895086044376,0
2,298,-0.21444890666806682,0
2,299,-0.2914937934594095,0
2,300,-0.27224371258908925,0
2,301,-0.27784268291200614,0
2,302,-0.2221579490317181,0
2,303,-0.2785149583367131,0
2,304,-0.2728321130942958,0
2,305,-0.33395655704847094,0
2,306,-0.30040182924706343,0
2,307,-0.2902809404792648,0
2,308,-0.2988389799850129,0
2,309,-0.30948652461117604,0
2,310,-0.32720977748607155,0
2,311,-0.3313873920934266,0
2,312,-0.3712618008467578,0
2,313,-0.35980899532447164,0
2,314,-0.341201260454745,0
2,315,-0.3637775807031527,0
2,316,-0.3389319198629399,0
2,317,-0.346233315899274,0
2,318,-0.3306888698060629,0
2,319,-0.3409432963853533,0
2,320,-0.3572381991974116,0
2,321,-0.34810040026392114,0
2,322,-0.34383505059811975,0
2,323,-0.37456281066874153,0
2,324,-0.3710773323475932,0
2,325,-0.3661037544406132,0
2,326,-0.3729548445496093,0
2,327,-0.34200898477745517,0
2,328,-0.3733503314952505,0
2,329,-0.33385721622215514,0
2,330,-0.36392278589828475,0
2,331,-0.3444380398656892,0
2,332,-0.3474729156275228,0
2,333,-0.36685207049543606,0
2,334,-0.3438813400047178,0
2,335,-0.33258575361267306,0
2,336,-0.33594813954118513,0
2,337,-0.35655361419909376,0
2,338,-0.29034695692057144,0
2,339,-0.31694216579085743,0
2,340,-0.3285534305828372,0
2,341,-0.2738802628595799,0
2,342,-0.2872398516954916,0
2,343,-0.31655395456729335,0
2,344,-0.3060816753507163,0
2,345,-0.28196698389901204,0
2,346,-0.2635944260886182,0
2,347,-0.24880860739761673,0
2,348,-0.233696332901011,0
2,349,-0.2330640048016604,0
2,350,-0.207805612471946,0
2,351,-0.22282882876197296,0
2,352,-0.23093053810768166,0
2,353,-0.20593679865177567,0
2,354,-0.19715071655404368,0
2,355,-0.23701657951573563,0
2,356,-0.18615139966054714,0
2,357,-0.1579133952448323,0
2,358,-0.16176799862771932,0
2,359,-0.15511828697429197,0
2,360,-0.1127127475502632,0
2,361,-0.13786485090573652,0
2,362,-0.09375452313554967,0
2,363,-0.12296631727099233,0
2,364,-0.02930421340950482,0
2,365,-0.07693704112677534,0
2,366,-0.06710075726234002,0
2,367,-0.02570697897313385,0
2,368,-0.0448085276610692,0
2,369,0.004852071057275514,0
2,370,-0.004585271182850535,0
2,371,-0.0021271077758559876,0
2,372,0.008014630055428625,0
2,373,0.04894361139826103,0
2,374,0.04166887218437793,0
2,375,0.05795022942143184,0
2,376,0.07233383499774614,0
2,377,0.07633436349540125,0
2,378,0.09617435743515121,0
2,379,0.09543854039618976,0
2,380,0.10875122030594243,0
2,381,0.09920931804810365,0
2,382,0.13928053501980464,0
2,383,0.11054547440510384,0
2,384,0.1620835567403949,0
2,385,0.16212933313444294,0
2,386,0.18640394034980398,0
2,387,0.1689359121401956,0
2,388,0.15834372946296402,0
2,389,0.2043388110805663,0
2,390,0.2008588268440039,0
2,391,0.19637171881865018,0
2,392,0.2573224035795681,0
2,393,0.2837310344365487,0
2,394,0.24526419046669948,0
2,395,0.26892882797940987,0
2,396,0.27326747417109354,0
2,397,0.2749552321518976,0
2,398,0.3098463124562454,0
2,399,0.3249432128144587,0
2,400,0.29527659565417586,0
2,401,0.32121064379214054,0
2,402,0.35346155766730836,0
2,403,0.3488408902072606,0
2,404,0.35899496905706657,0
2,405,0.37673933121276076,0
2,406,0.3836351781528766,0
2,407,0.38432589522920246,0
2,408,0.3738971616382498,0
2,409,0.3704877198845017,0
2,410,0.3869276681226069,0
2,411,0.37991425155733105,0
2,412,0.35544653854885155,0
2,413,0.389709453911322,0
2,414,0.39854465433623537,0
2,415,0.3690920971059008,0
2,416,0.35764229965931754,0
2,417,0.3282070828660784,0
2,418,0.31562680322834863,0
2,419,0.22496155447071403,0
2,420,0.18962850702692163,0
2,421,0.027047664106665682,0
2,422,0.019063366571879292,0
2,423,-0.07377504717133063,0
2,424,-0.16923472068327972,0
2,425,-0.30287491923607357,0
2,426,-0.2972755156813175,0
2,427,-0.34595921874783897,0
2,428,-0.3895507776873135,0
2,429,-0.27082042509420057,0
2,430,-0.18995560796286076,0
2,431,-0.14716643548310765,0
2,432,0.028804978972837104,0
2,433,0.2023043371268622,0
2,434,0.3520346277579126,0
2,435,0.48934536647817417,0
2,436,0.5469146917778549,0
2,437,0.7156899226203929,0
2,438,0.7668976370136578,0
2,439,0.8284403266246506,0
2,440,0.8193176267425639,0
2,441,0.7917812924495065,0
2,442,0.7610163829811829,0
2,443,0.6854537666129162,0
2,444,0.620466101706027,0
2,445,0.5393000118218921,0
2,446,0.4500122195977674,0
2,447,0.43092251935193226,0
2,448,0.34866271063760623,0
2,449,0.3145378057055487,0
2,450,0.2864010224961636,0
2,451,0.20850758811814016,0
2,452,0.18870636794246262,0
2,453,0.20043818892485313,0
3,0,0.22113405511318035,0
3,1,0.24557976792001057,0
3,2,0.25796169457048745,0
3,3,0.30239276069611115,0
3,4,0.2945146612742436,0
3,5,0.2901347500523993,0
3,6,0.3614022805103121,0
3,7,0.310262233539585,0
3,8,0.35502563659805086,0
3,9,0.37211329532216547,0
3,10,0.3162254844510337,0
3,11,0.35702341494006434,0
3,12,0.3531362486095939,0
3,13,0.3594564349629835,0
3,14,0.3903748660958843,0
3,15,0.37424219696145217,0
3,16,0.38329407377510605,0
3,17,0.3946250619266689,0
3,18,0.3923753125658172,0
3,19,0.37375889517792044,0
3,20,0.4041864440897471,0
3,21,0.3918446997694577,0
3,22,0.34985517292249896,0
3,23,0.2953335286129582,0
3,24,0.2354095357559285,0
3,25,0.16899275857064774,0
3,26,0.15231695625836103,0
3,27,0.03800166093284257,0
3,28,-0.08627828240777008,0
3,29,-0.15087670327207112,0
3,30,-0.2341968501453661,0
3,31,-0.2679572250777967,0
3,32,-0.2938998303085588,0
3,33,-0.27497015576647327,0
3,34,-0.2692307907974435,0
3,35,-0.16971705352316874,0
3,36,-0.09428868021951763,0
3,37,0.05286423402812068,0
3,38,0.24796645662223873,0
3,39,0.3670566967184709,0
3,40,0.5168933340522647,0
3,41,0.6624928736923807,0
3,42,0.7785102282995652,0
3,43,0.813113215818873,0
3,44,0.800318822226832,0
3,45,0.8554135014194085,0
3,46,0.8711997534062464,0
3,47,0.8056207380735498,0
3,48,0.7612896388584683,0
3,49,0.6396486615727957,0
